,number_of_words,number_of_sentences,avg_word_length,POS_CC_Count,POS_)_Count,POS_POS_Count,POS_IN_Count,POS_NNP_Count,POS_$_Count,POS_MD_Count,POS_JJ_Count,POS_RP_Count,POS_CD_Count,"POS_,_Count",POS_JJS_Count,POS_VBP_Count,POS_WP$_Count,POS_VBD_Count,POS_(_Count,POS_NN_Count,POS_VBG_Count,POS_RB_Count,POS_NNS_Count,POS_:_Count,POS_SYM_Count,POS_''_Count,POS_EX_Count,POS_PRP$_Count,POS_WP_Count,POS_PDT_Count,POS_``_Count,POS_VB_Count,POS_RBS_Count,POS_WDT_Count,POS_VBZ_Count,POS_JJR_Count,POS_DT_Count,POS_._Count,POS_VBN_Count,POS_FW_Count,POS_PRP_Count,POS_WRB_Count,POS_TO_Count,POS_UH_Count,POS_NNPS_Count,POS_RBR_Count
2639,23,1,4.869565217391305,0,4,0,1,3,0,0,4,0,1,0,0,0,0,0,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
1023,44,1,4.568181818181818,0,4,0,4,3,0,0,6,0,1,1,0,1,0,0,4,6,2,2,4,0,0,0,0,0,0,0,0,1,0,0,2,0,7,2,1,0,0,2,2,0,0,0
3782,24,1,5.083333333333333,0,4,0,3,7,0,0,1,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0
159,38,1,5.105263157894737,0,4,0,8,3,0,1,1,0,0,0,1,0,0,0,4,9,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0
2252,28,1,5.035714285714286,0,4,0,2,3,0,0,1,0,0,0,0,2,0,0,4,9,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0
4040,34,1,5.911764705882353,1,4,0,1,4,0,0,3,0,1,0,0,4,0,0,4,5,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,2,0,0,0,0,0,0,0
1570,51,1,4.803921568627451,2,4,0,9,3,0,0,2,0,0,0,1,0,0,0,4,13,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,13,1,0,0,0,0,0,0,0,0
2067,30,1,4.333333333333333,0,4,0,1,5,0,0,1,0,0,0,0,2,0,0,4,8,2,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,3,4,0,0,0,0,2,0,0,0
5820,23,1,5.086956521739131,0,4,0,1,4,0,1,1,0,0,0,0,0,0,0,4,5,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0
2324,59,1,4.52542372881356,1,4,0,7,4,0,0,5,1,0,0,0,1,0,2,4,9,1,0,6,0,0,0,0,1,0,0,0,4,1,0,1,0,5,3,1,0,1,4,4,0,0,0
7109,37,1,5.702702702702703,0,4,0,2,5,0,0,1,0,0,0,0,2,0,0,4,10,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,4,0,0,0,1,0,0,0
600,64,1,4.515625,0,4,4,4,3,0,0,0,0,0,0,0,0,0,7,4,26,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,7,2,0,0,1,2,0,0,0
7273,43,1,5.1395348837209305,0,8,0,2,4,0,0,2,0,2,0,0,0,0,0,8,14,2,0,6,0,0,0,0,0,0,0,0,1,1,0,2,0,5,2,0,0,0,1,1,0,0,0
7345,30,1,5.0,0,4,0,3,5,0,0,4,0,0,0,1,1,0,0,4,6,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
3759,23,1,4.434782608695652,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,0,0,1,0,0,0
6190,36,1,4.388888888888889,0,4,0,4,3,0,1,2,0,0,0,0,0,0,0,4,14,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,0,0,1,0,0,0
3548,74,1,4.72972972972973,0,4,0,4,8,0,2,6,0,0,3,1,2,0,2,4,11,0,3,5,0,0,1,0,0,2,0,1,4,0,0,3,0,12,5,1,0,0,1,6,0,0,1
5498,52,1,5.4423076923076925,1,4,0,7,7,0,0,2,0,0,0,0,0,0,1,4,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,7,6,3,0,0,0,1,0,0,0
3805,25,1,4.4,0,4,0,1,3,0,0,7,0,0,0,0,0,0,0,4,6,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
3781,74,1,5.216216216216216,2,4,0,9,3,0,1,5,1,0,0,0,5,0,3,4,10,0,1,13,0,0,0,0,0,0,0,0,3,0,2,0,1,10,3,0,0,1,0,3,0,0,1
139,21,1,5.142857142857143,0,4,0,2,3,0,1,1,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0
957,17,1,4.470588235294118,0,4,0,1,4,0,0,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0
934,51,1,5.03921568627451,0,4,0,4,6,0,0,0,2,0,0,1,0,0,6,4,12,0,1,5,0,0,0,0,0,1,0,0,0,0,0,2,0,8,6,2,0,0,1,0,0,0,0
2135,50,1,5.36,2,4,0,6,3,0,1,3,0,0,2,0,5,0,0,4,9,0,0,9,0,0,0,0,2,0,0,0,2,0,0,1,0,5,5,0,0,1,0,1,0,0,0
5133,62,1,5.580645161290323,0,4,0,6,6,0,1,4,0,0,0,0,1,0,0,4,17,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,18,2,1,0,0,0,1,0,0,0
7590,43,1,4.488372093023256,0,4,0,3,8,0,0,4,0,1,0,1,0,0,0,4,5,0,3,2,0,0,0,0,0,0,0,0,0,0,1,5,0,10,5,0,0,0,0,0,0,0,0
3229,16,1,5.6875,0,4,0,1,1,0,1,0,0,4,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,33,1,4.787878787878788,0,4,0,6,3,0,0,5,0,1,0,0,0,0,0,4,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
2314,13,1,4.461538461538462,0,4,0,1,0,0,0,0,0,4,0,0,1,0,0,4,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
122,59,1,5.084745762711864,0,4,0,8,4,0,0,6,0,0,1,0,0,0,0,4,20,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,13,3,1,0,0,0,0,0,0,0
4355,18,1,5.111111111111111,0,8,0,0,6,0,0,1,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0
4487,25,1,3.92,0,4,0,2,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,6,1,0,0,0,2,0,0,0,0
3342,34,1,4.588235294117647,1,4,0,1,5,0,0,2,0,0,0,0,2,0,1,4,4,1,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,2,0,1,2,2,0,0,0
785,29,1,5.172413793103448,3,4,1,2,2,0,1,2,0,4,0,0,0,0,0,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7775,57,1,4.526315789473684,5,4,0,6,4,0,1,3,2,0,0,0,4,0,0,4,1,0,4,13,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5,2,0,1,1,0,0,1,0
3937,69,1,5.608695652173913,1,4,1,9,3,0,1,6,0,0,0,0,0,0,0,4,16,2,1,8,0,0,0,0,0,0,0,0,1,0,2,2,0,13,2,1,0,0,0,3,0,0,0
2442,41,1,4.951219512195122,0,4,1,2,4,0,1,5,0,0,0,1,0,0,0,4,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,7,6,0,0,4,0,0,0,0,0
6949,41,1,4.170731707317073,0,4,0,4,3,0,0,5,1,0,1,0,0,0,0,4,6,1,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,9,1,1,0,0,1,2,0,0,0
6762,50,1,5.12,1,4,0,6,4,0,0,5,0,0,2,0,2,0,1,4,13,2,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,7,6,1,0,0,0,1,0,0,0
5124,30,1,4.433333333333334,0,4,0,4,4,0,0,2,0,5,0,0,2,0,0,4,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0
3268,37,1,5.45945945945946,0,4,0,6,4,0,1,4,0,2,0,0,1,0,0,4,5,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0
3810,19,1,4.0,0,4,0,2,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0
6304,103,1,4.737864077669903,2,4,0,16,5,0,1,7,0,2,0,2,1,0,0,4,22,2,0,10,0,0,0,0,0,0,0,0,4,1,1,6,0,15,4,0,0,4,0,2,0,0,0
3354,52,1,4.75,1,4,0,9,5,0,0,5,0,0,0,0,1,0,0,4,13,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,10,2,0,0,0,0,1,0,0,0
219,23,1,4.739130434782608,0,4,2,2,5,0,0,1,0,0,0,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,5,1,0,0,0,0,1,0,0,0
4023,31,1,4.806451612903226,1,8,0,2,8,0,0,2,0,1,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,2,1,0,0,0,0,0,0,0
1450,37,1,4.621621621621622,1,4,0,1,8,0,0,3,0,1,1,0,0,0,2,4,8,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,5,1,0,2,0,2,0,0,0
7707,32,1,4.28125,0,4,0,4,4,0,0,2,0,0,0,0,0,0,0,4,9,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,6,2,1,0,0,0,0,0,0,0
562,71,1,5.338028169014085,1,4,7,9,9,0,0,4,0,1,1,0,2,0,3,4,11,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,5,9,7,3,0,0,0,1,0,0,0
6553,50,1,4.12,1,4,1,5,10,0,0,2,0,6,0,1,0,0,0,4,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,1,0,0,0
747,58,1,5.017241379310345,5,12,0,7,13,0,0,2,0,0,1,0,1,0,0,12,19,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,4,2,0,0,1,0,1,0,0,0
2156,43,1,4.744186046511628,2,4,0,4,12,0,0,1,0,0,0,0,1,0,2,4,6,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,4,2,0,0,1,0,2,0,0,0
6914,27,1,4.703703703703703,0,4,0,1,3,0,1,0,0,0,1,0,1,0,0,4,6,1,0,2,0,0,0,0,1,0,0,0,3,0,0,1,0,3,1,0,0,1,1,2,0,0,0
1538,34,1,3.941176470588236,0,4,0,3,4,0,1,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,5,2,1,0,1,1,1,0,0,0
6589,62,1,6.241935483870968,3,4,0,7,6,0,0,1,0,0,2,1,3,0,0,4,19,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,11,5,0,0,0,0,3,0,0,0
3147,61,1,5.754098360655738,1,4,0,6,3,0,1,10,0,0,3,0,2,0,0,4,12,1,1,10,0,0,0,0,0,0,0,0,4,0,1,0,0,5,2,2,0,0,0,2,0,0,0
1105,20,1,5.3,0,4,0,1,3,0,0,3,0,0,0,0,0,0,0,4,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
67,32,1,3.9375,0,4,0,8,6,0,1,0,0,4,1,0,0,0,0,4,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
4702,38,1,4.605263157894737,1,4,0,5,4,0,0,2,0,1,2,0,0,0,0,4,6,0,1,7,0,0,0,0,0,0,0,0,0,0,1,3,0,4,2,1,0,1,1,0,0,0,0
4977,56,1,5.196428571428571,2,4,0,8,7,0,1,7,0,2,0,0,0,0,0,4,9,1,2,7,0,0,0,0,0,0,0,0,2,0,0,1,0,5,2,2,0,0,0,0,0,0,0
7544,32,1,4.28125,0,4,0,6,6,0,0,1,0,0,0,0,1,0,0,4,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0
3210,60,1,4.533333333333333,0,4,0,7,6,0,0,4,0,0,1,0,1,0,0,4,9,1,3,6,0,0,0,0,0,0,0,0,0,0,2,4,0,13,3,0,0,1,1,2,0,0,0
5358,54,1,5.7407407407407405,0,4,0,5,6,0,0,5,0,1,0,1,2,0,3,4,7,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,11,7,1,0,0,1,1,0,0,0
1350,82,1,6.195121951219512,1,4,0,14,5,0,1,12,0,0,3,1,6,0,1,4,4,0,3,22,0,0,0,0,0,0,0,0,1,0,0,1,1,6,7,1,0,0,0,0,0,0,2
1873,76,1,5.355263157894737,3,4,0,8,13,0,0,3,0,4,5,1,5,0,1,4,9,2,0,12,0,0,0,0,0,0,0,0,1,0,0,3,1,6,7,1,0,0,1,1,0,1,0
6453,24,1,5.5,0,4,0,2,3,0,1,5,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,0,0,0,1,0,0,0
3747,58,1,4.603448275862069,0,4,1,7,6,0,1,4,0,0,0,0,3,0,1,4,13,1,0,3,0,0,0,0,1,0,0,0,3,1,0,2,0,11,3,0,0,1,0,0,0,0,0
1266,27,1,3.814814814814815,0,4,1,2,3,0,0,2,0,0,0,0,3,0,0,4,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,0,1,0,0,0
2929,18,1,6.222222222222222,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0
6972,51,1,5.333333333333333,2,4,0,4,7,0,1,3,0,0,3,0,0,0,3,4,9,2,1,4,0,0,0,0,1,0,0,0,1,0,1,0,0,10,3,1,0,1,0,0,0,0,0
6386,30,1,4.666666666666667,0,4,0,2,3,0,0,2,0,0,0,1,0,0,0,4,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0
383,24,1,5.125,0,4,0,4,3,0,0,0,0,0,0,1,0,0,0,4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0
333,45,1,5.133333333333334,0,4,0,5,0,0,0,6,0,5,0,1,1,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,0,0
964,40,1,4.65,1,4,0,4,6,0,0,2,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,5,5,1,0,0,1,1,0,0,0
6470,62,1,5.258064516129032,0,4,0,9,8,0,0,4,0,0,0,1,0,0,0,4,13,0,0,5,0,0,0,0,0,0,0,0,3,0,0,6,0,11,6,0,0,0,0,2,0,0,0
4595,28,1,5.357142857142857,1,4,0,2,3,0,1,1,0,0,0,1,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,1,0,0,0,0,0,0,0,0
2204,33,1,4.212121212121212,0,4,0,2,4,0,0,2,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,7,2,0,0,1,0,1,0,0,0
7542,96,1,5.385416666666667,7,5,0,12,3,0,1,14,0,0,5,0,2,0,6,5,20,1,2,6,0,0,0,0,0,0,0,0,1,0,1,0,0,15,4,3,0,2,0,0,0,0,0
5390,54,1,5.481481481481482,3,4,0,5,3,0,1,4,0,0,0,0,1,0,0,4,12,0,1,3,0,0,0,0,0,0,0,0,3,1,0,4,0,6,5,0,0,4,1,2,0,0,0
6439,48,1,4.229166666666667,0,4,0,7,4,0,0,2,1,0,0,0,1,0,0,4,13,1,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,8,4,2,0,0,0,3,0,0,0
5827,94,1,5.095744680851064,1,4,0,12,6,0,2,6,0,0,1,1,2,0,0,4,19,0,2,13,0,0,0,0,0,0,0,0,3,0,0,5,1,16,8,0,0,2,0,2,0,0,1
471,47,1,5.148936170212766,3,4,0,7,6,0,0,3,0,0,1,0,0,0,3,4,12,0,1,3,0,0,0,0,2,0,0,0,0,1,1,0,0,4,2,0,0,0,0,1,0,0,0
4686,30,1,5.366666666666666,1,4,0,4,3,0,1,1,0,0,0,0,1,0,0,4,7,0,2,2,0,0,0,0,1,0,0,0,1,0,1,1,0,3,2,1,0,0,0,0,0,0,0
4125,41,1,4.317073170731708,1,4,0,3,4,0,0,2,0,0,0,0,1,0,0,4,10,0,2,3,0,0,0,0,0,1,0,0,1,0,1,2,0,8,2,0,0,1,0,1,0,0,0
2081,34,1,5.264705882352941,0,4,0,5,3,0,0,6,0,0,0,0,5,0,0,4,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4,1,0,0,0,0
2549,36,1,7.083333333333333,0,4,0,3,3,0,0,8,0,0,12,2,0,0,0,4,14,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0
7579,51,1,5.196078431372549,0,4,0,7,4,0,0,5,0,0,0,1,0,0,0,4,15,1,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,8,6,1,0,0,0,1,0,0,0
6769,20,1,5.1,0,4,0,0,3,0,1,1,0,0,0,0,1,0,0,4,7,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
1360,47,1,5.595744680851064,0,4,0,6,3,0,1,5,0,0,0,0,1,0,0,4,12,3,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,7,2,1,0,0,0,1,0,0,1
2321,20,1,6.1,0,4,0,1,4,0,0,3,0,0,0,0,1,0,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0
5341,63,1,4.444444444444445,1,5,1,8,6,0,0,5,0,3,2,0,0,0,2,5,16,1,0,3,0,0,0,0,0,1,0,0,3,0,1,3,1,4,4,1,0,1,0,3,0,0,0
4773,23,1,5.652173913043479,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0
1102,16,1,4.0,0,4,0,2,5,0,0,0,0,0,0,0,1,0,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4129,25,1,4.72,0,4,0,3,3,0,1,1,0,0,0,1,0,0,0,4,11,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
3015,64,1,4.484375,1,5,1,9,14,0,0,3,0,0,0,0,0,0,1,5,10,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,12,2,0,0,0,0,5,0,1,0
391,29,1,4.310344827586207,0,4,0,2,3,0,0,3,0,1,0,1,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,1,0,0,0,0,0,0,0,0
4283,25,1,4.24,4,4,0,1,3,0,0,3,0,0,0,0,1,0,0,4,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
613,22,1,3.590909090909091,0,4,0,1,3,0,0,1,0,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,7,1,1,0,0,0,0,0,0,0
5016,21,1,5.666666666666667,0,4,0,2,3,0,0,4,0,0,1,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0
142,48,1,4.1875,0,4,0,9,3,0,0,2,0,0,0,0,0,0,0,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,1,5,0,0,0,0,0,0,0
1496,88,1,4.738636363636363,1,4,0,11,4,0,2,4,1,0,1,0,1,0,5,4,17,0,1,8,0,0,0,0,3,0,0,0,5,0,2,0,0,12,4,3,0,4,1,3,0,0,0
380,32,1,5.46875,4,4,0,1,3,0,0,3,0,1,1,0,1,0,0,4,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,1,0,0,0,0
567,59,1,5.135593220338983,1,4,0,6,3,0,0,4,1,0,0,1,5,0,0,4,11,2,0,6,0,0,0,0,2,0,0,0,1,0,0,1,0,7,6,0,0,4,1,3,0,0,0
2740,44,1,5.795454545454546,0,4,0,4,4,0,1,10,0,0,1,0,1,0,0,4,10,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,6,5,0,0,0,1,1,0,0,0
4916,24,1,5.541666666666667,4,4,0,1,3,0,0,2,0,0,2,0,1,0,0,4,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
1888,46,1,4.413043478260869,0,4,0,7,5,0,0,1,0,0,0,0,0,0,0,4,11,2,2,2,0,0,0,1,0,0,0,0,0,0,0,4,2,8,7,0,0,1,0,0,0,0,0
421,25,1,5.16,0,4,0,3,0,0,0,1,0,4,0,0,4,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
477,25,1,4.64,0,4,0,2,3,0,0,2,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,1,1,0,0,1,0,0,0,0
5861,41,1,3.975609756097561,0,5,0,7,4,0,1,1,0,1,1,0,1,0,0,5,9,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,9,1,0,0,0,0,1,0,0,0
583,19,1,4.7368421052631575,0,4,0,2,4,0,0,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0
5213,57,1,5.0701754385964914,0,4,0,11,4,0,0,5,0,0,1,0,0,0,2,4,11,1,0,8,0,0,0,0,0,0,0,0,0,1,1,0,1,10,2,2,0,0,0,0,0,0,0
3535,30,1,5.233333333333333,0,4,0,4,4,0,0,4,1,0,1,0,0,0,3,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,1,1,0,0,0
5781,27,1,3.703703703703704,1,4,0,1,3,0,0,2,0,7,2,0,0,0,0,4,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0
7155,15,1,4.466666666666667,0,4,0,1,7,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
4260,25,1,4.12,0,4,0,2,3,0,0,2,0,0,0,0,1,0,0,4,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,0,0,0,1,1,0,0,0
3360,27,1,5.481481481481482,4,4,1,1,3,0,0,3,0,1,0,0,1,0,0,4,3,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5092,29,1,4.586206896551724,0,4,0,3,5,0,0,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,1,0,0,0,0,0,0,0,0
800,47,1,5.48936170212766,2,4,0,2,3,0,0,1,0,1,0,0,5,0,0,4,4,0,4,9,0,0,0,0,0,1,0,0,3,0,0,1,0,3,6,0,0,4,0,4,0,0,0
5711,49,1,4.591836734693878,1,4,0,7,3,0,0,2,0,0,1,0,0,0,6,4,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,4,0,0,0,0,0,0,0
4470,26,1,4.846153846153846,1,4,0,3,4,0,0,2,0,1,1,0,2,0,0,4,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0
6702,38,1,5.105263157894737,0,4,0,3,4,0,1,2,1,1,0,0,2,0,0,4,6,0,2,5,0,0,0,0,0,0,0,0,2,0,0,0,2,4,3,2,0,0,0,1,0,0,0
1654,21,1,5.904761904761905,0,4,0,3,3,0,0,3,0,0,1,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0
7168,46,1,4.0,3,4,0,1,11,0,0,5,0,0,0,0,0,0,0,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,5,0,0,0,0,4,0,0,0
1573,30,1,5.133333333333334,0,4,0,4,3,0,0,4,0,0,0,0,1,0,0,4,5,2,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,4,2,0,0,0,0,0,0,0,0
6576,67,1,5.134328358208955,2,4,0,6,7,0,1,3,0,0,0,0,2,0,0,4,10,7,0,10,0,0,0,0,0,0,0,0,3,0,1,1,0,7,3,3,0,1,0,2,0,0,1
2577,53,1,4.566037735849057,0,4,0,6,3,0,1,0,0,0,1,0,2,0,0,4,7,1,1,11,0,0,0,0,0,0,0,0,1,1,1,5,0,7,6,0,0,4,1,1,0,0,0
1883,24,1,4.958333333333333,0,4,0,2,3,0,0,3,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,1,0,0,0,0,0,0,0,0
414,23,1,4.608695652173913,0,4,0,2,4,0,1,1,0,0,0,0,0,0,0,4,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,1,0,0,0,1,0,0,0
3542,21,1,5.714285714285714,0,4,0,2,7,0,1,1,0,0,0,0,0,0,1,4,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0
3322,42,1,5.119047619047619,1,4,0,6,3,0,0,1,0,0,0,0,0,0,2,4,12,1,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,8,2,0,0,0,0,1,0,0,0
6922,40,1,5.9,0,4,0,3,3,0,2,6,0,0,0,0,4,0,0,4,3,0,1,6,0,0,0,2,0,0,0,0,1,0,0,0,2,7,5,0,0,1,0,0,0,0,0
7184,58,1,4.344827586206897,0,4,0,7,5,0,1,1,0,0,0,1,2,0,2,4,13,1,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,13,2,1,0,0,0,1,0,0,0
6081,40,1,5.075,0,4,0,3,3,0,0,4,0,0,0,1,0,0,4,4,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,0,0,0,0,0,0,0,0
4667,55,1,5.454545454545454,1,4,2,6,3,0,0,2,0,0,0,0,0,0,0,4,16,0,0,2,0,0,0,0,6,0,1,0,0,0,1,6,0,8,5,1,0,0,1,1,0,0,0
6085,26,1,3.807692307692308,0,4,0,2,4,0,0,4,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,4,1,0,0,0,0
